,MAE,MSE,RMSE,R2,set,modelo
2,1014.9730322898802,1419732.8261502609,1191.525419850647,0.34228122045103904,test,Reg_enc_2_Decision tree II
3,935.1413107205797,1239350.4720955312,1113.2611877252934,0.5028840624106907,train,Reg_enc_2_Decision tree II
4,548.013698630137,684980.8493150685,827.6356984296101,0.6826693305052629,test,Reg_enc_Decission Tree I
5,0.0,0.0,0.0,1.0,train,Reg_enc_Decission Tree I
6,549.1754714690557,581592.876272939,762.6223680649152,0.7305658151091297,test,Reg_enc_Decision tree II
7,480.11557605848606,403152.8376972592,634.9431767467536,0.8382913425894791,train,Reg_enc_Decision tree II
